WKT,name,description
"POLYGON ((106.7494966 -6.3430566, 106.74881 -6.3590937, 106.7464067 -6.3689887, 106.7470933 -6.3785424, 106.7460634 -6.3877546, 106.7416002 -6.4048139, 106.7378236 -6.4058374, 106.7316438 -6.4276724, 106.7357637 -6.4355191, 106.7299272 -6.4641757, 106.7292406 -6.4761155, 106.7333604 -6.4829381, 106.7367937 -6.4860082, 106.7367937 -6.4890783, 106.757393 -6.4989708, 106.758423 -6.5071575, 106.7577364 -6.5163675, 106.7676927 -6.5296704, 106.7779924 -6.5549108, 106.7841722 -6.5586626, 106.7979051 -6.5627555, 106.8071748 -6.5610502, 106.8130113 -6.5630966, 106.8171312 -6.5678716, 106.8253709 -6.5688948, 106.832924 -6.5644609, 106.8401338 -6.5627555, 106.8439104 -6.5607091, 106.8507768 -6.5402442, 106.8507768 -6.5323991, 106.8569566 -6.5201196, 106.865883 -6.5034053, 106.8720628 -6.482597, 106.8844225 -6.4611055, 106.8912889 -6.4474596, 106.8964387 -6.4164139, 106.897812 -6.4044727, 106.8943788 -6.3880958, 106.8627931 -6.3819543, 106.8384172 -6.3799071, 106.8054582 -6.3676239, 106.7845155 -6.3635294, 106.769066 -6.3635294, 106.7591096 -6.3577289, 106.7494966 -6.3430566))",KOTA ADMINISTRASI DEPOK,
