WKT,name,description
"POLYGON ((106.9563971 -6.2587871, 106.9512951 -6.2359547, 106.955415 -6.2182073, 106.9444287 -6.2011418, 106.943742 -6.1820279, 106.9375622 -6.1397018, 106.922456 -6.1096618, 106.8929302 -6.1089791, 106.8922436 -6.1219511, 106.8867504 -6.1321919, 106.8592846 -6.1226338, 106.7906201 -6.1362882, 106.7755139 -6.1239993, 106.738435 -6.1226338, 106.7095959 -6.1021516, 106.6876232 -6.1253647, 106.6683972 -6.1444807, 106.6601574 -6.1567692, 106.6519177 -6.2004592, 106.6738903 -6.2209377, 106.6670239 -6.2455108, 106.7027294 -6.3028435, 106.7604077 -6.259162, 106.7672741 -6.2837333, 106.7851546 -6.2918757, 106.8181136 -6.2925583, 106.8448928 -6.3034783, 106.871672 -6.3109857, 106.8805984 -6.3062082, 106.8901358 -6.3075873, 106.9035254 -6.3120235, 106.925498 -6.309976, 106.947814 -6.3007624, 106.9550238 -6.2949611, 106.9591437 -6.2833584, 106.9563971 -6.2587871))",KOTA DKI JAKARTA,
